Date,Open,High,Low,Close,Volume,Adj Close
07/17/14,"1,979.75","1,981.80","1,955.59",1958.12,"3,381,680,000","1,958.12"
07/18/14,"1,961.54","1,979.91","1,960.82",1978.22,"3,106,060,000","1,978.22"
07/21/14,"1,976.93","1,976.93","1,965.77",1973.63,"2,611,160,000","1,973.63"
07/22/14,"1,975.65","1,986.24","1,975.65",1983.53,"2,890,480,000","1,983.53"
07/23/14,"1,985.32","1,989.23","1,982.44",1987.01,"2,869,720,000","1,987.01"
07/24/14,"1,988.07","1,991.39","1,985.79",1987.98,"3,203,530,000","1,987.98"
07/25/14,"1,984.60","1,984.60","1,974.37",1978.34,"2,638,960,000","1,978.34"
07/28/14,"1,978.25","1,981.52","1,967.31",1978.91,"2,803,320,000","1,978.91"
07/29/14,"1,980.03","1,984.85","1,969.95",1969.95,"3,183,300,000","1,969.95"
07/30/14,"1,973.21","1,978.90","1,962.42",1970.07,"3,448,250,000","1,970.07"
07/31/14,"1,965.14","1,965.14","1,930.67",1930.67,"4,193,000,000","1,930.67"
08/01/14,"1,929.80","1,937.35","1,916.37",1925.15,"3,789,660,000","1,925.15"
08/04/14,"1,926.62","1,942.92","1,921.20",1938.99,"3,072,920,000","1,938.99"
08/05/14,"1,936.34","1,936.34","1,913.77",1920.21,"3,462,520,000","1,920.21"
08/06/14,"1,917.29","1,927.91","1,911.45",1920.24,"3,539,150,000","1,920.24"
08/07/14,"1,923.03","1,928.89","1,904.78",1909.57,"3,230,520,000","1,909.57"
08/08/14,"1,910.35","1,932.38","1,909.01",1931.59,"2,902,280,000","1,931.59"
08/11/14,"1,933.43","1,944.90","1,933.43",1936.92,"2,784,890,000","1,936.92"
08/12/14,"1,935.73","1,939.65","1,928.29",1933.75,"2,611,700,000","1,933.75"
08/13/14,"1,935.60","1,948.41","1,935.60",1946.72,"2,718,020,000","1,946.72"
08/14/14,"1,947.41","1,955.23","1,947.41",1955.18,"2,609,460,000","1,955.18"
08/15/14,"1,958.87","1,964.04","1,941.50",1955.06,"3,023,380,000","1,955.06"
08/18/14,"1,958.36","1,971.99","1,958.36",1971.74,"2,638,160,000","1,971.74"
08/19/14,"1,972.73","1,982.57","1,972.73",1981.6,"2,656,430,000","1,981.60"
08/20/14,"1,980.46","1,988.57","1,977.68",1986.51,"2,579,380,000","1,986.51"
08/21/14,"1,986.82","1,994.76","1,986.82",1992.37,"2,638,920,000","1,992.37"
08/22/14,"1,992.60","1,993.54","1,984.76",1988.4,"2,301,860,000","1,988.40"
08/25/14,"1,991.74","2,001.95","1,991.74",1997.92,"2,233,880,000","1,997.92"
08/26/14,"1,998.59","2,005.04","1,998.59",2000.02,"2,451,950,000","2,000.02"
08/27/14,"2,000.54","2,002.14","1,996.20",2000.12,"2,344,350,000","2,000.12"
08/28/14,"1,997.42","1,998.55","1,990.52",1996.74,"2,282,400,000","1,996.74"
08/29/14,"1,998.45","2,003.38","1,994.65",2003.37,"2,259,130,000","2,003.37"
09/02/14,"2,004.07","2,006.12","1,994.85",2002.28,"2,819,980,000","2,002.28"
09/03/14,"2,003.57","2,009.28","1,998.14",2000.72,"2,809,980,000","2,000.72"
09/04/14,"2,001.67","2,011.17","1,992.54",1997.65,"3,072,410,000","1,997.65"
09/05/14,"1,998.00","2,007.71","1,990.10",2007.71,"2,818,300,000","2,007.71"
09/08/14,"2,007.17","2,007.17","1,995.60",2001.54,"2,789,090,000","2,001.54"
09/09/14,"2,000.73","2,001.01","1,984.61",1988.44,"2,882,830,000","1,988.44"
09/10/14,"1,988.41","1,996.66","1,982.99",1995.69,"2,912,430,000","1,995.69"
09/11/14,"1,992.85","1,997.65","1,985.93",1997.45,"2,941,690,000","1,997.45"
09/12/14,"1,996.74","1,996.74","1,980.26",1985.54,"3,206,570,000","1,985.54"
09/15/14,"1,986.04","1,987.18","1,978.48",1984.13,"2,776,530,000","1,984.13"
09/16/14,"1,981.93","2,002.28","1,979.06",1998.98,"3,160,310,000","1,998.98"
09/17/14,"1,999.30","2,010.74","1,993.29",2001.57,"3,209,420,000","2,001.57"
09/18/14,"2,003.07","2,012.34","2,003.07",2011.36,"3,235,340,000","2,011.36"
09/19/14,"2,012.74","2,019.26","2,006.59",2010.4,"4,880,220,000","2,010.40"
09/22/14,"2,009.08","2,009.08","1,991.01",1994.29,"3,349,670,000","1,994.29"
09/23/14,"1,992.78","1,995.41","1,982.77",1982.77,"3,279,350,000","1,982.77"
09/24/14,"1,983.34","1,999.79","1,978.63",1998.3,"3,313,850,000","1,998.30"
09/25/14,"1,997.32","1,997.32","1,965.99",1965.99,"3,273,050,000","1,965.99"
09/26/14,"1,966.22","1,986.37","1,966.22",1982.85,"2,929,440,000","1,982.85"
09/29/14,"1,978.96","1,981.28","1,964.04",1977.8,"3,094,440,000","1,977.80"
09/30/14,"1,978.21","1,985.17","1,968.96",1972.29,"3,951,100,000","1,972.29"
10/01/14,"1,971.44","1,971.44","1,941.72",1946.16,"4,188,590,000","1,946.16"
10/02/14,"1,945.83","1,952.32","1,926.03",1946.17,"4,012,510,000","1,946.17"
10/03/14,"1,948.12","1,971.19","1,948.12",1967.9,"3,561,320,000","1,967.90"
10/06/14,"1,970.01","1,977.84","1,958.43",1964.82,"3,358,690,000","1,964.82"
10/07/14,"1,962.36","1,962.36","1,934.87",1935.1,"3,687,870,000","1,935.10"
10/08/14,"1,935.55","1,970.36","1,925.25",1968.89,"4,441,890,000","1,968.89"
10/09/14,"1,967.68","1,967.68","1,927.56",1928.21,"4,324,020,000","1,928.21"
10/10/14,"1,925.63","1,936.98","1,906.05",1906.13,"4,550,540,000","1,906.13"
10/13/14,"1,905.65","1,912.09","1,874.14",1874.74,"4,352,580,000","1,874.74"
10/14/14,"1,877.11","1,898.71","1,871.79",1877.7,"4,812,010,000","1,877.70"
10/15/14,"1,874.18","1,874.18","1,820.66",1862.49,"6,090,800,000","1,862.49"
10/16/14,"1,855.95","1,876.01","1,835.02",1862.76,"5,073,150,000","1,862.76"
10/17/14,"1,864.91","1,898.16","1,864.91",1886.76,"4,482,120,000","1,886.76"
10/20/14,"1,885.62","1,905.03","1,882.30",1904.01,"3,331,210,000","1,904.01"
10/21/14,"1,909.38","1,942.45","1,909.38",1941.28,"3,987,090,000","1,941.28"
10/22/14,"1,941.29","1,949.31","1,926.83",1927.11,"3,761,930,000","1,927.11"
10/23/14,"1,931.02","1,961.95","1,931.02",1950.82,"3,789,250,000","1,950.82"
10/24/14,"1,951.59","1,965.27","1,946.27",1964.58,"3,078,380,000","1,964.58"
10/27/14,"1,962.97","1,964.64","1,951.37",1961.63,"3,538,860,000","1,961.63"
10/28/14,"1,964.14","1,985.05","1,964.14",1985.05,"3,653,260,000","1,985.05"
10/29/14,"1,983.29","1,991.40","1,969.04",1982.3,"3,740,350,000","1,982.30"
10/30/14,"1,979.49","1,999.40","1,974.75",1994.65,"3,586,150,000","1,994.65"
10/31/14,"2,001.20","2,018.19","2,001.20",2018.05,"4,292,290,000","2,018.05"
